play_id,game_id,posteam,defteam,side_of_field,yardline_100,down,yrdln,ydstogo,play_type,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,epa,wp,def_wp,home_wp,away_wp,fumble_forced,fumble_out_of_bounds,safety,penalty,tackled_for_loss,fumble_lost,touchdown,pass_touchdown,rush_touchdown,return_touchdown,field_goal_attempt,fumble,passing_yards,receiving_yards,rushing_yards,fixed_drive_result,drive_time_of_possession,drive_end_transition,qb_epa
3369,2024_01_NE_CIN,CIN,NE,NE,36,2,NE 36,10,run,5,,,,,right,end,16,-9,7,16,-9,-0.140383126,0.164293438,0.835706562,0.164293438,0.835706562,0,0,0,0,0,0,0,0,0,0,0,0,,,5,Field goal,2:32,FIELD_GOAL,-0.140383126
3401,2024_01_NE_CIN,CIN,NE,NE,31,3,NE 31,5,pass,-2,,,,,,,16,-9,7,16,-9,-1.786347646,0.15428713,0.84571287,0.15428713,0.84571287,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:32,FIELD_GOAL,-1.786347646
3421,2024_01_NE_CIN,CIN,NE,NE,33,4,NE 33,7,field_goal,0,,,,,,,16,-9,10,16,-6,1.838286438,0.099300832,0.900699168,0.099300832,0.900699168,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,2:32,FIELD_GOAL,1.838286438
3441,2024_01_NE_CIN,NE,CIN,CIN,35,,CIN 35,0,kickoff,0,,,,,,,10,6,16,10,6,0.357180494,0.869676054,0.130323946,0.130323946,0.869676054,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:10,PUNT,0.357180494
3465,2024_01_NE_CIN,NE,CIN,NE,70,1,NE 30,10,run,12,,,,,left,tackle,10,6,16,10,6,0.63338158,0.872368753,0.127631247,0.127631247,0.872368753,0,0,0,0,0,0,0,0,0,0,0,0,,,12,Punt,3:10,PUNT,0.63338158
3490,2024_01_NE_CIN,NE,CIN,NE,58,1,NE 42,10,run,2,,,,,right,end,10,6,16,10,6,-0.511693754,0.892567456,0.107432544,0.107432544,0.892567456,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Punt,3:10,PUNT,-0.511693754
3519,2024_01_NE_CIN,NE,CIN,NE,56,2,NE 44,8,run,3,,,,,right,tackle,10,6,16,10,6,-0.247457674,0.881527603,0.118472397,0.118472397,0.881527603,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Punt,3:10,PUNT,-0.247457674
3541,2024_01_NE_CIN,NE,CIN,NE,53,3,NE 47,5,pass,3,short,left,3,0,,,10,6,16,10,6,-1.155997592,0.88613832,0.11386168,0.11386168,0.88613832,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Punt,3:10,PUNT,-1.155997592
3566,2024_01_NE_CIN,NE,CIN,50,50,4,MID 50,2,no_play,0,,,,,,,10,6,16,10,6,-0.522210345,0.864403486,0.135596514,0.135596514,0.864403486,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,3:10,PUNT,-0.522210345
3590,2024_01_NE_CIN,NE,CIN,NE,55,4,NE 45,7,punt,0,,,,,,,10,6,16,10,6,0.291109737,0.843308389,0.156691611,0.156691611,0.843308389,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:10,PUNT,0.291109737
3619,2024_01_NE_CIN,CIN,NE,CIN,90,1,CIN 10,10,pass,0,short,right,5,,,,16,-6,10,16,-6,-0.458396054,0.160523653,0.839476347,0.160523653,0.839476347,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,0:51,PUNT,-0.458396054
3642,2024_01_NE_CIN,CIN,NE,CIN,90,2,CIN 10,10,pass,0,short,middle,5,,,,16,-6,10,16,-6,-0.418498327,0.142661422,0.857338578,0.142661422,0.857338578,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,0:51,PUNT,-0.418498327
3665,2024_01_NE_CIN,CIN,NE,CIN,90,3,CIN 10,10,pass,5,short,right,-1,6,,,16,-6,10,16,-6,-0.505521511,0.122844048,0.877155952,0.122844048,0.877155952,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,Punt,0:51,PUNT,-0.505521511
3690,2024_01_NE_CIN,CIN,NE,CIN,85,4,CIN 15,5,punt,0,,,,,,,16,-6,10,16,-6,-0.096478193,0.100874469,0.899125531,0.100874469,0.899125531,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,0:51,PUNT,-0.096478193
3728,2024_01_NE_CIN,NE,CIN,NE,70,1,NE 30,10,run,5,,,,,left,guard,10,6,16,10,6,-0.014543074,0.949484348,0.050515652,0.050515652,0.949484348,0,0,0,0,0,0,0,0,0,0,0,0,,,5,End of half,2:13,END_GAME,-0.014543074
3764,2024_01_NE_CIN,,,,,,NE 35,0,no_play,0,,,,,,,,,,,,0,0.952292442,0.047707558,0.047707558,0.952292442,0,0,0,0,0,0,0,0,0,0,0,0,,,,End of half,2:13,END_GAME,0
3752,2024_01_NE_CIN,NE,CIN,NE,65,2,NE 35,5,run,9,,,,,right,tackle,10,6,16,10,6,0.652696153,0.952292442,0.047707558,0.047707558,0.952292442,0,0,0,0,0,0,0,0,0,0,0,0,,,9,End of half,2:13,END_GAME,0.652696153
3783,2024_01_NE_CIN,NE,CIN,NE,56,1,NE 44,10,run,3,,,,,left,guard,10,6,16,10,6,-0.608819043,0.973240614,0.026759386,0.026759386,0.973240614,0,0,0,0,0,0,0,0,0,0,0,0,,,3,End of half,2:13,END_GAME,-0.608819043
3857,2024_01_NE_CIN,,,,,,NE 47,0,no_play,0,,,,,,,,,,,,0,0.968019724,0.031980276,0.031980276,0.968019724,0,0,0,0,0,0,0,0,0,0,0,0,,,,End of half,2:13,END_GAME,0
3814,2024_01_NE_CIN,NE,CIN,NE,53,2,NE 47,7,run,9,,,,,right,tackle,10,6,16,10,6,-0.183889889,0.968019724,0.031980276,0.031980276,0.968019724,0,0,0,0,0,0,0,0,0,0,0,0,,,9,End of half,2:13,END_GAME,-0.183889889
3850,2024_01_NE_CIN,,,,,,CIN 44,0,no_play,0,,,,,,,,,,,,0,0.980574489,0.019425511,0.019425511,0.980574489,0,0,0,0,0,0,0,0,0,0,0,0,,,,End of half,2:13,END_GAME,0
3838,2024_01_NE_CIN,NE,CIN,CIN,44,1,CIN 44,10,qb_kneel,-1,,,,,,,10,6,16,10,6,-0.31695929,0.980574489,0.019425511,0.019425511,0.980574489,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,End of half,2:13,END_GAME,-0.31695929
3874,2024_01_NE_CIN,NE,CIN,CIN,45,2,CIN 45,11,qb_kneel,0,,,,,,,10,6,16,10,6,-0.230647338,0.983469248,0.016530752,0.016530752,0.983469248,0,0,0,0,0,0,0,0,0,0,0,0,,,0,End of half,2:13,END_GAME,-0.230647338
3896,2024_01_NE_CIN,NE,CIN,CIN,45,3,CIN 45,11,qb_kneel,-1,,,,,,,10,6,16,10,6,-0.63434529,0.986598253,0.013401747,0.013401747,0.986598253,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,End of half,2:13,END_GAME,-0.63434529
3918,2024_01_NE_CIN,NE,CIN,,,,,0,,,,,,,,,10,6,16,10,6,,,,0,1,,,,,,,,,,,,,,,,End of half,2:13,END_GAME,
1,2024_01_PIT_ATL,,,,,,PIT 35,0,,,,,,,,,,,,,,0,0.546261787,0.453738213,0.546261787,0.453738213,,,,,,,,,,,,,,,,Field goal,,,0
40,2024_01_PIT_ATL,ATL,PIT,PIT,35,,PIT 35,0,kickoff,0,,,,,,,0,0,0,0,0,0.303611389,0.546261787,0.453738213,0.546261787,0.453738213,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,5:54,FIELD_GOAL,0.303611389
63,2024_01_PIT_ATL,ATL,PIT,ATL,70,1,ATL 30,10,run,7,,,,,left,tackle,0,0,0,0,0,0.365465137,0.552488089,0.447511911,0.552488089,0.447511911,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Field goal,5:54,FIELD_GOAL,0.365465137
85,2024_01_PIT_ATL,ATL,PIT,ATL,63,2,ATL 37,3,run,3,,,,,left,end,0,0,0,0,0,0.223108423,0.578168392,0.421831608,0.578168392,0.421831608,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Field goal,5:54,FIELD_GOAL,0.223108423
107,2024_01_PIT_ATL,ATL,PIT,ATL,60,1,ATL 40,10,run,4,,,,,left,tackle,0,0,0,0,0,-0.072753883,0.572573364,0.427426636,0.572573364,0.427426636,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,5:54,FIELD_GOAL,-0.072753883
129,2024_01_PIT_ATL,ATL,PIT,ATL,56,2,ATL 44,6,pass,0,short,left,9,,,,0,0,0,0,0,-0.899719802,0.567191899,0.432808101,0.567191899,0.432808101,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,5:54,FIELD_GOAL,-0.899719802
152,2024_01_PIT_ATL,ATL,PIT,ATL,56,3,ATL 44,6,pass,15,short,middle,12,3,,,0,0,0,0,0,2.12375841,0.540167272,0.459832728,0.540167272,0.459832728,0,0,0,0,0,0,0,0,0,0,0,0,15,15,,Field goal,5:54,FIELD_GOAL,2.12375841
177,2024_01_PIT_ATL,ATL,PIT,PIT,41,1,PIT 41,10,no_play,0,,,,,,,0,0,0,0,0,0.514876184,0.604475498,0.395524502,0.604475498,0.395524502,0,0,0,1,0,0,0,0,0,0,0,0,,,,Field goal,5:54,FIELD_GOAL,0.514876184
211,2024_01_PIT_ATL,ATL,PIT,PIT,36,1,PIT 36,5,run,13,,,,,left,end,0,0,0,0,0,0.762393365,0.633372962,0.366627038,0.633372962,0.366627038,0,0,0,0,0,0,0,0,0,0,0,0,,,13,Field goal,5:54,FIELD_GOAL,0.762393365
233,2024_01_PIT_ATL,ATL,PIT,PIT,23,1,PIT 23,10,run,5,,,,,left,end,0,0,0,0,0,0.066614204,0.660325348,0.339674652,0.660325348,0.339674652,0,0,0,0,0,0,0,0,0,0,0,0,,,5,Field goal,5:54,FIELD_GOAL,0.066614204
260,2024_01_PIT_ATL,ATL,PIT,PIT,18,2,PIT 18,5,pass,8,short,right,5,3,,,0,0,0,0,0,0.449299936,0.64830941,0.35169059,0.64830941,0.35169059,0,0,0,0,0,0,0,0,0,0,0,0,8,8,,Field goal,5:54,FIELD_GOAL,0.449299936
285,2024_01_PIT_ATL,ATL,PIT,PIT,10,1,PIT 10,10,run,-3,,,,,right,tackle,0,0,0,0,0,-0.981946161,0.68318069,0.31681931,0.68318069,0.31681931,0,0,0,0,1,0,0,0,0,0,0,0,,,-3,Field goal,5:54,FIELD_GOAL,-0.981946161
307,2024_01_PIT_ATL,ATL,PIT,PIT,13,2,PIT 13,13,pass,0,short,right,2,,,,0,0,0,0,0,-0.821148599,0.646809876,0.353190124,0.646809876,0.353190124,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,5:54,FIELD_GOAL,-0.821148599
330,2024_01_PIT_ATL,ATL,PIT,PIT,13,3,PIT 13,13,pass,7,short,right,0,7,,,0,0,0,0,0,-0.705274489,0.621509016,0.378490984,0.621509016,0.378490984,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Field goal,5:54,FIELD_GOAL,-0.705274489
360,2024_01_PIT_ATL,ATL,PIT,PIT,6,4,PIT 6,6,field_goal,0,,,,,,,0,0,3,0,3,0.078722346,0.606534779,0.393465221,0.606534779,0.393465221,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,5:54,FIELD_GOAL,0.078722346
380,2024_01_PIT_ATL,PIT,ATL,ATL,35,,ATL 35,0,kickoff,0,,,,,,,3,-3,0,3,-3,0.275983314,0.407753795,0.592246205,0.592246205,0.407753795,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,4:29,FIELD_GOAL,0.275983314
404,2024_01_PIT_ATL,PIT,ATL,PIT,70,1,PIT 30,10,run,3,,,,,,,3,-3,0,3,-3,-0.300128074,0.414646208,0.585353792,0.585353792,0.414646208,0,0,0,0,0,0,0,0,0,0,0,1,,,3,Field goal,4:29,FIELD_GOAL,-0.300128074
431,2024_01_PIT_ATL,PIT,ATL,PIT,67,2,PIT 33,7,pass,0,short,right,6,,,,3,-3,0,3,-3,-1.061476546,0.410048336,0.589951664,0.589951664,0.410048336,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,4:29,FIELD_GOAL,-1.061476546
466,2024_01_PIT_ATL,,,,,,PIT 33,0,no_play,0,,,,,,,,,,,,0,0.370259076,0.629740924,0.629740924,0.370259076,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,4:29,FIELD_GOAL,0
454,2024_01_PIT_ATL,PIT,ATL,PIT,67,3,PIT 33,7,run,12,,,,,right,end,3,-3,0,3,-3,2.091883443,0.370259076,0.629740924,0.629740924,0.370259076,0,0,0,0,0,0,0,0,0,0,0,0,,,12,Field goal,4:29,FIELD_GOAL,2.091883443
483,2024_01_PIT_ATL,PIT,ATL,PIT,55,1,PIT 45,10,run,4,,,,,right,guard,3,-3,0,3,-3,-0.084628921,0.429101914,0.570898086,0.570898086,0.429101914,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,4:29,FIELD_GOAL,-0.084628921
505,2024_01_PIT_ATL,PIT,ATL,PIT,51,2,PIT 49,6,run,4,,,,,right,end,3,-3,0,3,-3,-0.098678008,0.447926641,0.552073359,0.552073359,0.447926641,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,4:29,FIELD_GOAL,-0.098678008
532,2024_01_PIT_ATL,PIT,ATL,ATL,47,3,ATL 47,2,run,2,,,,,left,guard,3,-3,0,3,-3,0.919884742,0.441032439,0.558967561,0.558967561,0.441032439,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Field goal,4:29,FIELD_GOAL,0.919884742
554,2024_01_PIT_ATL,PIT,ATL,ATL,45,1,ATL 45,10,pass,0,short,left,0,,,,3,-3,0,3,-3,-0.560289592,0.474565566,0.525434434,0.525434434,0.474565566,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,4:29,FIELD_GOAL,-0.560289592
577,2024_01_PIT_ATL,PIT,ATL,ATL,45,2,ATL 45,10,pass,4,short,right,2,2,,,3,-3,0,3,-3,-0.468043924,0.457773,0.542227,0.542227,0.457773,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,Field goal,4:29,FIELD_GOAL,-0.468043924
607,2024_01_PIT_ATL,PIT,ATL,ATL,41,3,ATL 41,6,run,2,,,,,right,tackle,3,-3,0,3,-3,-0.857987043,0.458150893,0.541849107,0.541849107,0.458150893,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Field goal,4:29,FIELD_GOAL,-0.857987043
629,2024_01_PIT_ATL,PIT,ATL,ATL,39,4,ATL 39,4,field_goal,0,,,,,,,3,-3,3,3,0,2.120404415,0.41675657,0.58324343,0.58324343,0.41675657,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,4:29,FIELD_GOAL,2.120404415
653,2024_01_PIT_ATL,ATL,PIT,PIT,35,,PIT 35,0,kickoff,0,,,,,,,3,0,3,3,0,0.302907735,0.549093664,0.450906336,0.549093664,0.450906336,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover,0:35,INTERCEPTION,0.302907735
677,2024_01_PIT_ATL,ATL,PIT,ATL,70,1,ATL 30,10,pass,9,short,left,-2,11,,,3,0,3,3,0,0.83705917,0.555312753,0.444687247,0.555312753,0.444687247,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,Turnover,0:35,INTERCEPTION,0.83705917
707,2024_01_PIT_ATL,ATL,PIT,ATL,61,2,ATL 39,1,pass,0,short,middle,12,,,,3,0,3,3,0,-5.121990559,0.588597894,0.411402106,0.588597894,0.411402106,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover,0:35,INTERCEPTION,-5.121990559
734,2024_01_PIT_ATL,PIT,ATL,PIT,51,1,PIT 49,10,pass,-5,short,right,-6,1,,,3,0,3,3,0,-1.226371919,0.548777699,0.451222301,0.451222301,0.548777699,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,,Field goal,6:08,FIELD_GOAL,-1.226371919
771,2024_01_PIT_ATL,PIT,ATL,PIT,56,2,PIT 44,15,run,3,,,,,right,tackle,3,0,3,3,0,-0.642920334,0.510421276,0.489578724,0.489578724,0.510421276,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Field goal,6:08,FIELD_GOAL,-0.642920334
793,2024_01_PIT_ATL,PIT,ATL,PIT,53,3,PIT 47,12,pass,12,short,right,12,0,,,3,0,3,3,0,2.630674036,0.473653078,0.526346922,0.526346922,0.473653078,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,Field goal,6:08,FIELD_GOAL,2.630674036
823,2024_01_PIT_ATL,PIT,ATL,ATL,41,1,ATL 41,10,run,-1,,,,,right,guard,3,0,3,3,0,-0.972833781,0.563036203,0.436963797,0.436963797,0.563036203,0,0,0,0,1,0,0,0,0,0,0,0,,,-1,Field goal,6:08,FIELD_GOAL,-0.972833781
845,2024_01_PIT_ATL,PIT,ATL,ATL,42,2,ATL 42,11,run,8,,,,,right,guard,3,0,3,3,0,0.608259705,0.525111973,0.474888027,0.474888027,0.525111973,0,0,0,0,0,0,0,0,0,0,0,0,,,8,Field goal,6:08,FIELD_GOAL,0.608259705
879,2024_01_PIT_ATL,,,,,,ATL 34,0,no_play,0,,,,,,,,,,,,0,0.559222996,0.440777004,0.440777004,0.559222996,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,6:08,FIELD_GOAL,0
867,2024_01_PIT_ATL,PIT,ATL,ATL,34,3,ATL 34,3,pass,3,short,left,2,1,,,3,0,3,3,0,1.120627266,0.559222996,0.440777004,0.440777004,0.559222996,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Field goal,6:08,FIELD_GOAL,1.120627266
914,2024_01_PIT_ATL,PIT,ATL,,,,ATL 31,0,,,,,,,,,3,0,3,3,0,0,0.591885984,0.408114016,0.408114016,0.591885984,,,,,,,,,,,,,,,,Field goal,6:08,FIELD_GOAL,0
934,2024_01_PIT_ATL,PIT,ATL,ATL,31,1,ATL 31,10,run,-10,,,,,right,end,3,0,3,3,0,-1.750445457,0.591885984,0.408114016,0.408114016,0.591885984,0,0,0,0,1,0,0,0,0,0,0,0,,,-10,Field goal,6:08,FIELD_GOAL,-1.750445457
968,2024_01_PIT_ATL,PIT,ATL,ATL,41,2,ATL 41,20,run,3,,,,,right,end,3,0,3,3,0,-0.846963377,0.539032698,0.460967302,0.460967302,0.539032698,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Field goal,6:08,FIELD_GOAL,-0.846963377
990,2024_01_PIT_ATL,PIT,ATL,ATL,38,3,ATL 38,17,run,5,,,,,right,end,3,0,3,3,0,0.261960316,0.537633002,0.462366998,0.462366998,0.537633002,0,0,0,0,0,0,0,0,0,0,0,0,,,5,Field goal,6:08,FIELD_GOAL,0.261960316
1012,2024_01_PIT_ATL,PIT,ATL,ATL,33,4,ATL 33,12,field_goal,0,,,,,,,3,0,6,3,3,1.464432291,0.504420877,0.495579123,0.495579123,0.504420877,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,6:08,FIELD_GOAL,1.464432291
1032,2024_01_PIT_ATL,ATL,PIT,PIT,35,,PIT 35,0,kickoff,0,,,,,,,6,-3,3,6,-3,0.087037103,0.424144,0.575856,0.424144,0.575856,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:56,PUNT,0.087037103
1062,2024_01_PIT_ATL,ATL,PIT,ATL,72,1,ATL 28,10,pass,7,short,middle,7,0,,,6,-3,3,6,-3,0.281109153,0.430906653,0.569093347,0.430906653,0.569093347,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Punt,3:56,PUNT,0.281109153
1087,2024_01_PIT_ATL,ATL,PIT,ATL,65,2,ATL 35,3,run,4,,,,,left,end,6,-3,3,6,-3,0.448920989,0.448482454,0.551517546,0.448482454,0.551517546,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Punt,3:56,PUNT,0.448920989
1109,2024_01_PIT_ATL,ATL,PIT,ATL,61,1,ATL 39,10,run,3,,,,,left,tackle,6,-3,3,6,-3,-0.302926639,0.450412571,0.549587429,0.450412571,0.549587429,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Punt,3:56,PUNT,-0.302926639
1131,2024_01_PIT_ATL,ATL,PIT,ATL,58,2,ATL 42,7,pass,8,short,left,-5,13,,,6,-3,3,6,-3,0.89548694,0.429119259,0.570880741,0.429119259,0.570880741,0,0,0,0,0,0,0,0,0,0,0,0,8,8,,Punt,3:56,PUNT,0.89548694
1163,2024_01_PIT_ATL,ATL,PIT,50,50,1,MID 50,10,pass,0,short,left,2,,,,6,-3,3,6,-3,-0.495966553,0.462274313,0.537725687,0.462274313,0.537725687,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:56,PUNT,-0.495966553
1196,2024_01_PIT_ATL,ATL,PIT,50,50,2,MID 50,10,run,0,,,,,middle,,6,-3,3,6,-3,-0.851047075,0.442924112,0.557075888,0.442924112,0.557075888,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Punt,3:56,PUNT,-0.851047075
1218,2024_01_PIT_ATL,ATL,PIT,50,50,3,MID 50,10,pass,0,deep,left,19,,,,6,-3,3,6,-3,-1.502450644,0.410448879,0.589551121,0.410448879,0.589551121,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:56,PUNT,-1.502450644
1241,2024_01_PIT_ATL,ATL,PIT,50,50,4,MID 50,10,punt,0,,,,,,,6,-3,3,6,-3,-0.981812865,0.37175715,0.62824285,0.37175715,0.62824285,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:56,PUNT,-0.981812865
1272,2024_01_PIT_ATL,PIT,ATL,PIT,78,1,PIT 22,10,pass,9,short,right,-2,11,,,3,3,6,3,3,0.756294013,0.63122499,0.36877501,0.36877501,0.63122499,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,Punt,5:08,PUNT,0.756294013
1307,2024_01_PIT_ATL,PIT,ATL,PIT,69,2,PIT 31,1,run,2,,,,,right,end,3,3,6,3,3,-0.041325613,0.642216682,0.357783318,0.357783318,0.642216682,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Punt,5:08,PUNT,-0.041325613
1329,2024_01_PIT_ATL,PIT,ATL,PIT,67,1,PIT 33,10,run,5,,,,,left,guard,3,3,6,3,3,0.116984762,0.644420385,0.355579615,0.355579615,0.644420385,0,0,0,0,0,0,0,0,0,0,0,0,,,5,Punt,5:08,PUNT,0.116984762
1351,2024_01_PIT_ATL,PIT,ATL,PIT,62,2,PIT 38,5,run,4,,,,,right,tackle,3,3,6,3,3,0.222589922,0.65165329,0.34834671,0.34834671,0.65165329,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Punt,5:08,PUNT,0.222589922
1373,2024_01_PIT_ATL,PIT,ATL,PIT,58,3,PIT 42,1,run,3,,,,,right,guard,3,3,6,3,3,0.46996239,0.639496982,0.360503018,0.360503018,0.639496982,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Punt,5:08,PUNT,0.46996239
1395,2024_01_PIT_ATL,PIT,ATL,PIT,55,1,PIT 45,10,pass,2,short,right,2,0,,,3,3,6,3,3,-0.523641128,0.665231526,0.334768474,0.334768474,0.665231526,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,Punt,5:08,PUNT,-0.523641128
1425,2024_01_PIT_ATL,PIT,ATL,PIT,53,2,PIT 47,8,no_play,0,,,,,,,3,3,6,3,3,-0.632032427,0.651123703,0.348876297,0.348876297,0.651123703,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,5:08,PUNT,-0.632032427
1459,2024_01_PIT_ATL,PIT,ATL,PIT,58,2,PIT 42,13,pass,4,short,left,-4,8,,,3,3,6,3,3,-0.284757055,0.636800766,0.363199234,0.363199234,0.636800766,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,Punt,5:08,PUNT,-0.284757055
1484,2024_01_PIT_ATL,PIT,ATL,PIT,54,3,PIT 46,9,no_play,0,,,,,,,3,3,6,3,3,-0.88109911,0.623050451,0.376949549,0.376949549,0.623050451,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,5:08,PUNT,-0.88109911
1525,2024_01_PIT_ATL,PIT,ATL,PIT,64,3,PIT 36,19,pass,9,short,left,2,7,,,3,3,6,3,3,-0.549646529,0.608268321,0.391731679,0.391731679,0.608268321,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,Punt,5:08,PUNT,-0.549646529
1550,2024_01_PIT_ATL,PIT,ATL,PIT,55,4,PIT 45,10,punt,0,,,,,,,3,3,6,3,3,0.1297517,0.593306839,0.406693161,0.406693161,0.593306839,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,5:08,PUNT,0.1297517
1579,2024_01_PIT_ATL,ATL,PIT,ATL,90,1,ATL 10,10,pass,9,short,left,3,6,,,6,-3,3,6,-3,0.647908543,0.40403685,0.59596315,0.40403685,0.59596315,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,Touchdown,3:18,TOUCHDOWN,0.647908543
1617,2024_01_PIT_ATL,ATL,PIT,ATL,81,2,ATL 19,1,run,3,,,,,right,tackle,6,-3,3,6,-3,0.064541769,0.439293325,0.560706675,0.439293325,0.560706675,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Touchdown,3:18,TOUCHDOWN,0.064541769
1642,2024_01_PIT_ATL,ATL,PIT,ATL,78,1,ATL 22,10,pass,20,deep,middle,19,1,,,6,-3,3,6,-3,1.101835104,0.420484543,0.579515457,0.420484543,0.579515457,0,0,0,0,0,0,0,0,0,0,0,0,20,20,,Touchdown,3:18,TOUCHDOWN,1.101835104
1667,2024_01_PIT_ATL,ATL,PIT,ATL,58,1,ATL 42,10,pass,6,short,right,5,1,,,6,-3,3,6,-3,0.222302362,0.443972737,0.556027263,0.443972737,0.556027263,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,Touchdown,3:18,TOUCHDOWN,0.222302362
1692,2024_01_PIT_ATL,ATL,PIT,ATL,52,2,ATL 48,4,run,0,,,,,left,end,6,-3,3,6,-3,-0.645196942,0.453344941,0.546655059,0.453344941,0.546655059,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Touchdown,3:18,TOUCHDOWN,-0.645196942
1721,2024_01_PIT_ATL,ATL,PIT,ATL,52,3,ATL 48,4,pass,5,short,left,-1,6,,,6,-3,3,6,-3,0.900336873,0.429184824,0.570815176,0.429184824,0.570815176,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,Touchdown,3:18,TOUCHDOWN,0.900336873
1746,2024_01_PIT_ATL,ATL,PIT,PIT,47,1,PIT 47,10,pass,14,short,right,-5,19,,,6,-3,3,6,-3,0.720905771,0.469072431,0.530927569,0.469072431,0.530927569,0,0,0,0,0,0,0,0,0,0,0,0,14,14,,Touchdown,3:18,TOUCHDOWN,0.720905771
1771,2024_01_PIT_ATL,ATL,PIT,PIT,33,1,PIT 33,10,pass,16,short,middle,15,1,,,6,-3,3,6,-3,1.225736989,0.511428595,0.488571405,0.511428595,0.488571405,0,0,0,0,0,0,0,0,0,0,0,0,16,16,,Touchdown,3:18,TOUCHDOWN,1.225736989
1813,2024_01_PIT_ATL,,,,,,PIT 17,0,no_play,0,,,,,,,,,,,,0,0.541256785,0.458743215,0.541256785,0.458743215,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,3:18,TOUCHDOWN,0
1801,2024_01_PIT_ATL,ATL,PIT,PIT,17,1,PIT 17,10,no_play,0,,,,,,,6,-3,3,6,-3,0.497463627,0.541256785,0.458743215,0.541256785,0.458743215,0,0,0,1,0,0,0,0,0,0,0,0,,,,Touchdown,3:18,TOUCHDOWN,0.497463627
